,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
224,2020-09-02,26124549.307795566,25972858.409240052,26259422.626994617,26124549.307795566,26124549.307795566,-7006.208342754808,-7006.208342754808,-7006.208342754808,-7006.208342754808,-7006.208342754808,-7006.208342754808,0.0,0.0,0.0,26117543.099452812
225,2020-09-03,26387982.61598787,26267665.979668926,26523251.109667838,26387982.61598787,26387982.61598787,148.08121887827502,148.08121887827502,148.08121887827502,148.08121887827502,148.08121887827502,148.08121887827502,0.0,0.0,0.0,26388130.69720675
226,2020-09-04,26651415.924180165,26544862.10931485,26792554.393350787,26651415.924180165,26651415.924180165,14138.298516649553,14138.298516649553,14138.298516649553,14138.298516649553,14138.298516649553,14138.298516649553,0.0,0.0,0.0,26665554.222696815
227,2020-09-05,26914849.232372466,26797189.85682719,27060685.14139521,26914849.232372463,26914849.232372466,16296.42936090026,16296.42936090026,16296.42936090026,16296.42936090026,16296.42936090026,16296.42936090026,0.0,0.0,0.0,26931145.661733367
228,2020-09-06,27178282.540564764,27042700.675008267,27305130.751160737,27178282.54056476,27178282.540564764,2080.2228209384743,2080.2228209384743,2080.2228209384743,2080.2228209384743,2080.2228209384743,2080.2228209384743,0.0,0.0,0.0,27180362.763385702
229,2020-09-07,27441715.848757066,27299207.082800463,27563606.108559497,27441715.848757066,27441715.848757066,-10999.425019511878,-10999.425019511878,-10999.425019511878,-10999.425019511878,-10999.425019511878,-10999.425019511878,0.0,0.0,0.0,27430716.423737556
230,2020-09-08,27705149.156949367,27548305.929718427,27810524.99314195,27705149.156949364,27705149.156949367,-14657.398555105417,-14657.398555105417,-14657.398555105417,-14657.398555105417,-14657.398555105417,-14657.398555105417,0.0,0.0,0.0,27690491.758394264
231,2020-09-09,27968582.46514166,27847476.400631107,28092154.27782714,27968582.46514166,27968582.46514166,-7006.20834277814,-7006.20834277814,-7006.20834277814,-7006.20834277814,-7006.20834277814,-7006.20834277814,0.0,0.0,0.0,27961576.256798882
232,2020-09-10,28232015.773333967,28110384.42257341,28371171.046007663,28232015.773333967,28232015.773333967,148.08121883523577,148.08121883523577,148.08121883523577,148.08121883523577,148.08121883523577,148.08121883523577,0.0,0.0,0.0,28232163.8545528
233,2020-09-11,28495449.081526253,28376189.62652834,28632622.39309425,28495449.081526253,28495449.081526253,14138.29851665564,14138.29851665564,14138.29851665564,14138.29851665564,14138.29851665564,14138.29851665564,0.0,0.0,0.0,28509587.38004291
234,2020-09-12,28758882.389718555,28643860.16231707,28900744.59822279,28758882.389718555,28758882.389718555,16296.429360897331,16296.429360897331,16296.429360897331,16296.429360897331,16296.429360897331,16296.429360897331,0.0,0.0,0.0,28775178.81907945
235,2020-09-13,29022315.697910853,28884088.838881925,29156909.215406537,29022315.697910853,29022315.697910853,2080.222820931279,2080.222820931279,2080.222820931279,2080.222820931279,2080.222820931279,2080.222820931279,0.0,0.0,0.0,29024395.920731783
236,2020-09-14,29285749.006103154,29154995.285180427,29399998.786869183,29285749.00610315,29285749.006103154,-10999.42501947746,-10999.42501947746,-10999.42501947746,-10999.42501947746,-10999.42501947746,-10999.42501947746,0.0,0.0,0.0,29274749.581083678
237,2020-09-15,29549182.314295456,29403917.70970401,29669518.98927783,29549182.314295456,29549182.314295456,-14657.398555101106,-14657.398555101106,-14657.398555101106,-14657.398555101106,-14657.398555101106,-14657.398555101106,0.0,0.0,0.0,29534524.915740356
238,2020-09-16,29812615.622487754,29682729.947023995,29949733.374099463,29812615.622487754,29812615.622487754,-7006.2083427733305,-7006.2083427733305,-7006.2083427733305,-7006.2083427733305,-7006.2083427733305,-7006.2083427733305,0.0,0.0,0.0,29805609.41414498
239,2020-09-17,30076048.930680055,29942444.83369899,30217714.401505902,30076048.93068005,30076048.930680055,148.0812188450505,148.0812188450505,148.0812188450505,148.0812188450505,148.0812188450505,148.0812188450505,0.0,0.0,0.0,30076197.0118989
240,2020-09-18,30339482.23887235,30231756.016409695,30485624.659674585,30339482.23887235,30339482.23887235,14138.298516661729,14138.298516661729,14138.298516661729,14138.298516661729,14138.298516661729,14138.298516661729,0.0,0.0,0.0,30353620.53738901
241,2020-09-19,30602915.547064647,30470143.078763485,30744822.562956817,30602915.547064647,30602915.547064647,16296.429360886132,16296.429360886132,16296.429360886132,16296.429360886132,16296.429360886132,16296.429360886132,0.0,0.0,0.0,30619211.976425532
242,2020-09-20,30866348.85525694,30742582.16864279,30994015.36948255,30866348.855256937,30866348.85525694,2080.222820981028,2080.222820981028,2080.222820981028,2080.222820981028,2080.222820981028,2080.222820981028,0.0,0.0,0.0,30868429.078077924
243,2020-09-21,31129782.16344925,30994100.000242367,31295507.5786203,31129782.16344925,31129782.16344925,-10999.425019487884,-10999.425019487884,-10999.425019487884,-10999.425019487884,-10999.425019487884,-10999.425019487884,0.0,0.0,0.0,31118782.738429762
244,2020-09-22,31393215.471641544,31253353.964964848,31530015.750459544,31393215.47164154,31393215.471641544,-14657.398555101534,-14657.398555101534,-14657.398555101534,-14657.398555101534,-14657.398555101534,-14657.398555101534,0.0,0.0,0.0,31378558.073086444
245,2020-09-23,31656648.779833842,31516157.987697646,31811418.829081636,31656648.77983384,31656648.779833842,-7006.2083427685175,-7006.2083427685175,-7006.2083427685175,-7006.2083427685175,-7006.2083427685175,-7006.2083427685175,0.0,0.0,0.0,31649642.571491074
246,2020-09-24,31920082.088026136,31777944.96166516,32063180.187540025,31899403.397805244,31964323.02577254,148.0812188501366,148.0812188501366,148.0812188501366,148.0812188501366,148.0812188501366,148.0812188501366,0.0,0.0,0.0,31920230.169244986
247,2020-09-25,32183515.396218445,32083805.790979575,32341045.07999316,32127816.621371694,32276783.038340382,14138.298516625247,14138.298516625247,14138.298516625247,14138.298516625247,14138.298516625247,14138.298516625247,0.0,0.0,0.0,32197653.69473507
248,2020-09-26,32446948.704410728,32339443.053948123,32615103.423532862,32353662.939565636,32590566.70730561,16296.429360874938,16296.429360874938,16296.429360874938,16296.429360874938,16296.429360874938,16296.429360874938,0.0,0.0,0.0,32463245.133771602
249,2020-09-27,32710382.012603037,32519078.00567431,32933364.257184997,32576412.151695024,32913084.528970577,2080.222820973832,2080.222820973832,2080.222820973832,2080.222820973832,2080.222820973832,2080.222820973832,0.0,0.0,0.0,32712462.235424012
250,2020-09-28,32973815.32079533,32754454.52077125,33271705.54627943,32800685.715007246,33247682.881807942,-10999.425019492728,-10999.425019492728,-10999.425019492728,-10999.425019492728,-10999.425019492728,-10999.425019492728,0.0,0.0,0.0,32962815.89577584
